COMPETENCIA;CODIGO_OPERADORA;RAZAO_SOCIAL;SITUACAO_OPERADORA;VALOR_PAGO_ACUMULADO;VALOR_PARCELADO_ACUMULADO;VALOR_COBRADO_ACUMULADO;INDICE_ADIMPLENCIA
"2020/02";"411850";"Fundação Sintaf - Saúde De Assistência Aos Servidores Do Grupo Tributação, Arrecadação E Fiscalização Da Secretaria De Estado Da Fazenda Do";"Inativa";2822,32;0,00;31584,08;"8.94%"
"2020/02";"370525";"Fundação Sistel De Seguridade Social";"Inativa";16448,23;0,00;16448,23;"100.00%"
"2020/02";"406953";"Fundação Sokolski Nz";"Inativa";0,00;0,00;1690,56;"0.00%"
"2020/02";"319147";"Fundação Waldemar Barnsley Pessoa";"Inativa";224561,12;4433687,40;12051394,56;"38.65%"
"2020/02";"405175";"Fundo De Assistencia A Saude - Fas";"Inativa";181,00;0,00;181,00;"100.00%"
"2020/02";"340065";"Fupresa S/A";"Inativa";10214,50;0,00;10214,50;"100.00%"
"2020/02";"366455";"Furnas Centrais Elétricas S.A.";"Inativa";881305,04;0,00;950864,48;"92.68%"
"2020/02";"409197";"Gama Odonto S/A.";"Inativa";3396,41;0,00;3396,41;"100.00%"
"2020/02";"005908";"Generali Do Brasil Cia Nacional De Segs";"Inativa";77979,14;0,00;77979,14;"100.00%"
"2020/02";"309711";"Gevisa S/A";"Inativa";39686,04;14899,91;54585,95;"100.00%"
"2020/02";"414786";"Gillette Do Brasil Ltda.";"Inativa";7907,20;0,00;9288,02;"85.13%"
"2020/02";"414271";"Gl Eletro-Eletrônicos Ltda";"Inativa";19733,15;0,00;19733,15;"100.00%"
"2020/02";"006971";"Golden Cross Seguradora S/A";"Inativa";3375,94;0,00;48500,72;"6.96%"
"2020/02";"000299";"Gralha Azul Saúde S.A.";"Inativa";1370,64;0,00;3881,85;"35.31%"
"2020/02";"403521";"Gram Rio Assistência Médica S/C Ltda.";"Inativa";0,00;0,00;7560,23;"0.00%"
"2020/02";"409375";"Grande Lagos S/C Ltda";"Inativa";0,00;0,00;27966,54;"0.00%"
"2020/02";"410471";"Green Life Saúde Assistência Médica Ltda.";"Inativa";4650,05;0,00;4650,05;"100.00%"
"2020/02";"350206";"Gremio Beneficente Dos Empregados De Klabin S/A";"Inativa";73455,28;0,00;73455,28;"100.00%"
"2020/02";"391727";"Grupo Serviços De Medicina Ltda";"Inativa";2340374,67;0,00;2400719,55;"97.49%"
"2020/02";"338591";"Gv Clinicas Assistencia Medica Especializada Ltda";"Inativa";0,00;0,00;148940,26;"0.00%"
"2020/02";"335851";"Hc Saúde Ltda. - Em Liquidação Extrajudicial";"Inativa";79165,25;36136,72;541833,89;"21.28%"
"2020/02";"412031";"Healthcard Administradora De Cartoes E Servicos Ltda";"Inativa";0,00;0,00;37825,22;"0.00%"
"2020/02";"404136";"Hg - Participações  E Empreendimentos  Ltda.";"Inativa";610,30;7322,65;9429,77;"84.13%"
"2020/02";"414476";"Hipermed Assistência Médica Ltda.";"Inativa";16737,11;0,00;16737,11;"100.00%"
"2020/02";"400653";"Hospital "9 De Julho" S/A";"Inativa";402,38;0,00;402,38;"100.00%"
"2020/02";"363111";"Hospital De Caridade De Vargem Grande Do Sul";"Inativa";47323,69;49043,62;96367,31;"100.00%"
"2020/02";"349917";"Hospital De Caridade Dr. Astrogildo De Azevedo";"Inativa";171878,39;0,00;171878,39;"100.00%"
"2020/02";"311065";"Hospital De Clinicas Nª. Sª. Da Conceição";"Inativa";4845,27;4534,89;28443,06;"32.98%"
"2020/02";"406503";"Hospital E Maternidade Central Ltda.";"Inativa";0,00;0,00;212510,37;"0.00%"
"2020/02";"300420";"Hospital E Maternidade Nossa Senhora De Lourdes Sa";"Inativa";6336,69;0,00;21887,57;"28.95%"
"2020/02";"350222";"Hospital E Maternidade São Joaquim Ltda";"Inativa";25711,28;0,00;25711,28;"100.00%"
"2020/02";"400734";"Hospital E Maternidade São José";"Inativa";4728,27;0,00;60875,03;"7.77%"
"2020/02";"301736";"Hospital E Maternidade São Sebastião Ltda";"Inativa";0,00;0,00;2582,74;"0.00%"
"2020/02";"355623";"Hospital E Maternidade Talita S/C Ltda";"Inativa";0,00;0,00;94253,88;"0.00%"
"2020/02";"301043";"Hospital Evangelico Regional Ltda";"Inativa";1552,75;0,00;150799,78;"1.03%"
"2020/02";"414956";"Hospital Evangélico De Rio Verde";"Inativa";18391,45;126313,08;216548,01;"66.82%"
"2020/02";"330876";"Hospital Imaculada Conceição";"Inativa";66614,98;0,00;97084,35;"68.62%"
"2020/02";"412023";"Hospital Maternidade E Laboratório Fleming Ltda";"Inativa";1490,39;13264,03;25571,45;"57.70%"
"2020/02";"315681";"Hospital Maternidade Frei Galvao";"Inativa";9120,82;17864,06;216834,31;"12.44%"
"2020/02";"378666";"Hospital Maternidade São Lucas Ltda";"Inativa";1784,94;0,00;1784,94;"100.00%"
"2020/02";"332518";"Hospital Municipal Sao José/Servi-Saude";"Inativa";0,00;0,00;76919,02;"0.00%"
"2020/02";"309401";"Hospital Nossa Senhora Das Graças Ltda.";"Inativa";116540,68;12495,12;1724461,67;"7.48%"
"2020/02";"407178";"Hospital Nossa Senhora Das Mercês";"Inativa";5648,49;0,00;5648,49;"100.00%"
"2020/02";"329525";"Hospital Novo Atibaia S/A";"Inativa";257815,60;505071,73;762887,33;"100.00%"
"2020/02";"406643";"Hospital Oswaldo Cruz Ltda";"Inativa";22967,72;0,00;22967,72;"100.00%"
"2020/02";"406457";"Hospital Padre Júlio Maria";"Inativa";75049,40;71210,57;146259,97;"100.00%"
"2020/02";"309338";"Hospital Regional De Franca S/A";"Inativa";995881,04;3443847,45;5399505,49;"82.22%"
"2020/02";"333034";"Hospital S F Da Ir Da Santa Casa De Misericordia De Tambau";"Inativa";2638,05;21864,85;29175,69;"83.98%"
"2020/02";"337714";"Hospital Sao Marcos S/A";"Inativa";0,00;68774,54;435462,24;"15.79%"
"2020/02";"400629";"Hospital Vera Cruz S/A.";"Inativa";48150,32;47496,81;97948,66;"97.65%"
"2020/02";"005541";"Hsbc Seguro Saúde S.A.";"Inativa";5799,77;0,00;5799,77;"100.00%"
"2020/02";"006106";"Hsbc Seguros (Brasil) S/A";"Inativa";927051,61;0,00;927051,61;"100.00%"
"2020/02";"411078";"Hsbc Serviços De Saúde S/C";"Inativa";146052,00;0,00;146052,00;"100.00%"
"2020/02";"336084";"Ieas - Instituto De Ensino E Assistência Social";"Inativa";92061,89;0,00;92061,89;"100.00%"
"2020/02";"357987";"Igaratiba Indústria E Comércio Ltda";"Inativa";59986,75;111061,99;174644,14;"97.94%"
"2020/02";"415138";"Ilhéus-Med Operadora De Planos De Saúde - Vidamedi Ltda. - Em Liquidação Extrajudicial";"Inativa";856,44;0,00;98566,32;"0.87%"
"2020/02";"317373";"Incepa Revestimentos Ceramicos Ltda";"Inativa";10378,51;0,00;10378,51;"100.00%"
"2020/02";"343901";"Industrial Hahn Ferrabraz Ltda.";"Inativa";0,00;0,00;1612,12;"0.00%"
"2020/02";"343871";"Indústria Mêcanica Sigrist Ltda";"Inativa";5827,74;0,00;6932,22;"84.07%"
"2020/02";"318558";"Insolvência Civil Da Unimed Metropolitana De Salvador - Coop Trab Medico";"Inativa";0,00;0,00;433722,05;"0.00%"
"2020/02";"371904";"Insolvência Civil De - Unimed Litoral Sul Paulista";"Inativa";0,00;0,00;100776,24;"0.00%"
"2020/02";"416304";"Insolvência Civil De Associação Assit E Em Defesa Dos Direitos Dos Com., Ind. Aut. E Trab Em Geral";"Inativa";5966,26;0,00;436759,99;"1.37%"
"2020/02";"347388";"Insolvência Civil De Bio Med - Assistencia Médica S/C Ltda.";"Inativa";0,00;0,00;75477,39;"0.00%"
"2020/02";"308081";"Insolvência Civil De Centro Beneficente Dos Motoristas De São Paulo";"Inativa";0,00;0,00;359359,70;"0.00%"
"2020/02";"413674";"Insolvência Civil De Cooperativa De Consumo Gestão E Serviços De Saúde - Coopesaú";"Inativa";610,30;0,00;56449,52;"1.08%"
"2020/02";"310581";"Insolvência Civil De Cooptasim-Es -  Cooperativa De Profissionais Técnicos Na Administração De Serv Evangelicos Do Est Do Espirito Santo";"Inativa";0,00;0,00;582568,51;"0.00%"
"2020/02";"358720";"Insolvência Civil De Fundação Assistencial Dos Servidores Do Incra - Fassincra";"Inativa";138120,15;0,00;2520793,16;"5.48%"
"2020/02";"419044";"Insolvência Civil De Fundação Irmão Diamantino";"Inativa";0,00;0,00;2064489,66;"0.00%"
"2020/02";"416924";"Insolvência Civil De Instituto De Assistência À Saúde Dos Servidores Públicos Municipais";"Inativa";0,00;0,00;773557,47;"0.00%"
"2020/02";"312304";"Insolvência Civil De Serviço Social Das Estradas De Ferro - Sesef";"Inativa";105193,67;0,00;2870917,14;"3.66%"
"2020/02";"353574";"Insolvência Civil De Unimed Brasilia Cooperativa De Trabalho Médico";"Inativa";21049,08;0,00;1077898,46;"1.95%"
"2020/02";"335835";"Insolvência Civil De Unimed Caico Cooperativa De Trabalho Medico";"Inativa";8381,91;0,00;248010,24;"3.38%"
"2020/02";"348066";"Insolvência Civil De Unimed Das Estâncias Paulistas - Operadora De Planos De Saúde Sociedade Cooperativa";"Inativa";0,00;490404,06;4781115,37;"10.26%"
"2020/02";"317187";"Insolvência Civil De Unimed De Currais Novos - Soc. Coop. De Trabalho Médico";"Inativa";12978,84;12373,65;133437,23;"19.00%"
"2020/02";"341126";"Insolvência Civil De Unimed De São Paulo Cooperativa De Trabalho Medico";"Inativa";0,00;0,00;451424,22;"0.00%"
"2020/02";"348635";"Insolvência Civil De Unimed Duque De Caxias Rj Cooperativa De Trab. Médico Ltda";"Inativa";0,00;0,00;277373,43;"0.00%"
"2020/02";"358231";"Insolvência Civil De Unimed Intrafederativa Federação Metropolitana De São Paulo";"Inativa";0,00;0,00;1125041,22;"0.00%"
"2020/02";"309427";"Insolvência Civil De Unimed Macau Cooperativa De Trabalho Medico";"Inativa";0,00;0,00;41204,35;"0.00%"
"2020/02";"333719";"Insolvência Civil De Unimed Parnaíba - Cooperativa De Trabalho Médico";"Inativa";18799,45;0,00;442223,20;"4.25%"
"2020/02";"301311";"Insolvência Civil De Unimed Salvador Cooperativa De Trabalho Médico";"Inativa";0,00;0,00;2678002,97;"0.00%"
"2020/02";"407330";"Insolvência Civil De Unimed Senhor Do Bonfim - Cooperativa De Trabalho Médico";"Inativa";1904,74;0,00;6739,77;"28.26%"
"2020/02";"341215";"Inst. Adv. Este Bras. De Prev. E Assist. À Saúde";"Inativa";6313,33;0,00;6313,33;"100.00%"
"2020/02";"367826";"Instituto Clinico Nossa Senhora De Fatima Ltda";"Inativa";1907,96;0,00;2725,98;"69.99%"
"2020/02";"350940";"Instituto De Assist. Médico-Hospitalar Dos Func. Da Alesc";"Inativa";10757,45;0,00;28788,06;"37.37%"
"2020/02";"305774";"Instituto De Medicina Nuclear E Endocrinologia Ltda.";"Inativa";10608,22;0,00;51309,04;"20.68%"
"2020/02";"325368";"Instituto De Pesquisas Tecnológicas Do Estado De Sao Paulo Sa.";"Inativa";4236,77;0,00;5318,62;"79.66%"
"2020/02";"354473";"Instituto Iguatemi De Clínicas E Pronto Socorro S;A";"Inativa";10879,26;0,00;17727,44;"61.37%"
"2020/02";"400564";"Instituto Médico Meyer Ltda";"Inativa";0,00;0,00;7696,11;"0.00%"
"2020/02";"408531";"Instituto Português Brasileiro De Assistência";"Inativa";0,00;0,00;39317,38;"0.00%"
"2020/02";"325856";"Integral Assistencia Medica E Odontologica Ltda";"Inativa";0,00;0,00;148114,93;"0.00%"
"2020/02";"323756";"Intermedici Serviços Medicos Ltda";"Inativa";0,00;0,00;197826,42;"0.00%"
"2020/02";"328391";"Intermédica Sistema De Saude Ltda";"Inativa";0,00;0,00;687282,92;"0.00%"
"2020/02";"313122";"Ipiranga Petroquímica S/A";"Inativa";13437,13;0,00;13437,13;"100.00%"
"2020/02";"310786";"Irb Brasil Resseguros S/A";"Inativa";196716,10;0,00;216023,25;"91.06%"
"2020/02";"316491";"Irmandade Da Santa Casa Da Misericórdia De Santos";"Inativa";486952,69;1384193,26;6167939,62;"30.34%"
"2020/02";"357227";"Irmandade Da Santa Casa Da Misericórdia De Valença";"Inativa";5866,99;0,00;177412,49;"3.31%"
"2020/02";"330957";"Irmandade Da Santa Casa De Miesericordia De Igarapava";"Inativa";15570,33;17651,43;33221,76;"100.00%"
"2020/02";"361721";"Irmandade Da Santa Casa De Misericordia Da Cid De Vassouras";"Inativa";2833,82;0,00;82577,93;"3.43%"
"2020/02";"314102";"Irmandade Da Santa Casa De Misericordia De Birigui";"Inativa";178927,48;582392,01;1833497,04;"41.52%"
"2020/02";"358118";"Irmandade Da Santa Casa De Misericordia De Fernandopolis";"Inativa";0,00;0,00;125005,65;"0.00%"
"2020/02";"311481";"Irmandade Da Santa Casa De Misericordia De Guariba";"Inativa";3992,31;696254,65;823257,57;"85.06%"
"2020/02";"320684";"Irmandade Da Santa Casa De Misericordia De Ilheus";"Inativa";14141,85;47642,47;122177,17;"50.57%"
"2020/02";"327778";"Irmandade Da Santa Casa De Misericordia De Mirassol";"Inativa";0,00;0,00;219138,03;"0.00%"
"2020/02";"410365";"Irmandade Da Santa Casa De Misericordia De Valinhos";"Inativa";613610,07;916469,74;1753914,57;"87.24%"
"2020/02";"378038";"Irmandade Da Santa Casa De Misericordia De Vitoria";"Inativa";1507729,55;2380480,60;4384946,07;"88.67%"
"2020/02";"313378";"Irmandade Da Santa Casa De Misericórdia De Aguaí";"Inativa";31759,65;0,00;57889,57;"54.86%"
"2020/02";"320269";"Irmandade Da Santa Casa De Misericórdia De Araraquara";"Inativa";340858,34;341052,93;681911,27;"100.00%"
"2020/02";"322920";"Irmandade Da Santa Casa De Misericórdia De Araras";"Inativa";394722,48;805434,33;1424160,68;"84.27%"
"2020/02";"400360";"Irmandade Da Santa Casa De Misericórdia De Curitiba";"Inativa";1344039,68;1006690,77;5046772,65;"46.58%"
"2020/02";"335762";"Irmandade Da Santa Casa De Misericórdia De Leme";"Inativa";230812,83;8064,11;307754,64;"77.62%"
"2020/02";"403920";"Irmandade Da Santa Casa De Misericórdia De Mauá";"Inativa";68472,25;382151,52;2965532,74;"15.20%"
"2020/02";"411841";"Irmandade Da Santa Casa De Misericórdia De Muzambinho";"Inativa";56993,17;66127,82;142195,33;"86.59%"
"2020/02";"367486";"Irmandade Da Santa Casa De Misericórdia De Osvaldo Cruz";"Inativa";14221,55;54949,31;71787,26;"96.36%"
"2020/02";"312762";"Irmandade Da Santa Casa De Misericórdia De Pirassununga";"Inativa";53973,04;335540,67;435518,04;"89.44%"
"2020/02";"363511";"Irmandade Da Santa Casa De Misericórdia De Santa Rita Passa Quatro";"Inativa";157748,28;383830,34;544660,67;"99.43%"
"2020/02";"404811";"Irmandade Da Santa Casa De Misericórdia De Sobral";"Inativa";126707,74;73860,57;200568,31;"100.00%"
"2020/02";"334651";"Irmandade Da Santa Casa De Misericórdia De Sorocaba";"Inativa";137725,54;675822,97;902307,74;"90.16%"
"2020/02";"339539";"Irmandade Da Santa Casa De Misericórdia De São José Do Rio Preto";"Inativa";413482,12;340009,20;760980,39;"99.02%"
"2020/02";"401137";"Irmandade Da Santa Casa De Misericórdia De São Roque";"Inativa";94715,14;468561,78;661893,65;"85.10%"
"2020/02";"405230";"Irmandade Da Santa Casa De Vinhedo";"Inativa";4510,42;0,00;53851,82;"8.38%"
"2020/02";"413313";"Irmandade De Misericordia De Americana";"Inativa";2110,40;863997,11;951174,36;"91.06%"
"2020/02";"405400";"Irmandade De Misericordia De Taubate";"Inativa";9162,26;0,00;9162,26;"100.00%"
"2020/02";"408824";"Irmandade De Misericórdia De Campinas";"Inativa";0,00;0,00;315944,64;"0.00%"
"2020/02";"400742";"Irmandade De Nossa Senhora Da Saúde";"Inativa";1491,84;0,00;8533,05;"17.48%"
"2020/02";"344281";"Irmandade De Santa Casa Misericordia De Caconde";"Inativa";21625,96;0,00;30464,40;"70.99%"
"2020/02";"321095";"Irmandade Do Hospital De Nossa Senhora Das Dores";"Inativa";90038,59;443374,35;2136159,68;"24.97%"
"2020/02";"339695";"Irmandade Do Hospital Francisco Rosas";"Inativa";9994,93;58139,90;175203,80;"38.89%"
"2020/02";"323977";"Irmandade Do Senhor Bom Jesus Dos Passos Da Sta Casa De Misericordia De Bragança Paulista";"Inativa";245914,02;1865075,24;2110989,26;"100.00%"
"2020/02";"400327";"Irmandade Nossa Senhora Das Dores";"Inativa";8521,56;43674,62;65128,75;"80.14%"
"2020/02";"310891";"Irmandade Nossa Senhora Das Graças";"Inativa";40987,99;711326,63;2317683,61;"32.46%"
"2020/02";"363685";"Irmandade Nossa Senhora Das Merces De Montes Claros";"Inativa";76233,40;2400478,33;4719807,42;"52.47%"
"2020/02";"305243";"Irmandade Santa Casa Coração De Jesus";"Inativa";31893,32;0,00;79328,39;"40.20%"
"2020/02";"351695";"Irmandade Santa Casa Misericordia De São José Dos Campos";"Inativa";31156,16;0,00;397369,80;"7.84%"
"2020/02";"416711";"Itaguaí Saúde Ltda.";"Inativa";7337,40;23983,75;98302,52;"31.86%"
"2020/02";"005321";"Itau Seguros S/A";"Inativa";14490,00;0,00;14490,00;"100.00%"
"2020/02";"401200";"Jm Saúde Assistência Médica Ltda";"Inativa";711,47;0,00;19245,10;"3.70%"
"2020/02";"341371";"Joaquim Oliveira S/A Participações";"Inativa";6852,17;0,00;160973,11;"4.26%"
"2020/02";"401579";"Krupp Metalúrgica Santa Luzia S/A";"Inativa";1538,44;0,00;1672,49;"91.99%"
"2020/02";"351881";"L.A. Assistência Médica Ltda.";"Inativa";0,00;0,00;198579,76;"0.00%"
"2020/02";"363839";"Laboratórios B. Braun";"Inativa";77838,28;0,00;77838,28;"100.00%"
"2020/02";"318906";"Lam Assistencia Medica S/C Ltda.";"Inativa";0,00;0,00;1509053,83;"0.00%"
"2020/02";"374563";"Lar São Francisco De Assis Na Providência De Deus";"Inativa";610,26;0,00;610,26;"100.00%"
"2020/02";"306924";"Lideranca Medica Ltda";"Inativa";0,00;0,00;1089,30;"0.00%"
"2020/02";"307408";"Life System Assistencia Médica Ltda.";"Inativa";2484042,30;0,00;2584727,10;"96.10%"
"2020/02";"326933";"Lincx Sistemas De Saúde Ltda";"Inativa";141651,87;0,00;144909,44;"97.75%"
"2020/02";"409049";"Log & Print Gráfica E Logistica S/A";"Inativa";196658,74;0,00;196658,74;"100.00%"
"2020/02";"304638";"Ls Saúde Serviços Médicos S/A";"Inativa";0,00;0,00;986701,54;"0.00%"
"2020/02";"350451";"Lwarcel Celulose E Papel Ltda";"Inativa";0,00;0,00;4237,33;"0.00%"
"2020/02";"320625";"Lwart Lubrificantes Ltda";"Inativa";0,00;0,00;25071,47;"0.00%"
"2020/02";"339393";"Lwart Proasfar Quimica Ltda";"Inativa";0,00;0,00;5738,71;"0.00%"
"2020/02";"412481";"M.C. De Carvalho Rodrigues E Cia Ltda.";"Inativa";0,00;1904,42;8995,80;"21.17%"
"2020/02";"339032";"M.M.N - Intermediação De Negócios Ltda. - Me";"Inativa";50895,42;20659,39;71554,81;"100.00%"
"2020/02";"402036";"Madre Theodora Assistência Médica Hospitalar Ltda.";"Inativa";918925,89;665061,89;2048040,37;"77.34%"
"2020/02";"302694";"Mae - Medicina Assistencial A Empresas Ltda";"Inativa";2211,06;22856,66;92640,71;"27.06%"
"2020/02";"308064";"Mahle Metal Leve Miba Sinterizados Ltda";"Inativa";7455,52;0,00;7455,52;"100.00%"
"2020/02";"335070";"Maimell Saúde Empresarial S/C Ltda";"Inativa";297,95;1347029,86;2124651,87;"63.41%"
"2020/02";"410136";"Maisodonto Assistência Odontólogica Ltda.";"Inativa";0,00;0,00;3919,40;"0.00%"
"2020/02";"341550";"Mam Montreal Assistência Médica S/C Ltda -  Em Liquidação Extrajudicial";"Inativa";0,00;0,00;4328082,50;"0.00%"
"2020/02";"005720";"Maritima Seguros S/A";"Inativa";0,00;0,00;199655,46;"0.00%"
"2020/02";"324671";"Maso Medicina Ampla Social Por Credenciamento S/C Ltda";"Inativa";0,00;0,00;13178,54;"0.00%"
"2020/02";"384003";"Massa Falida Admedico Administração De Serviços Médicos A Empresa Ltda";"Inativa";13850,45;0,00;2165416,45;"0.64%"
"2020/02";"300080";"Massa Falida Aguanambi Saúde S/C Ltda";"Inativa";30,85;0,00;953043,24;"0.00%"
"2020/02";"412899";"Massa Falida All Life Assistência Médica Ltda. - Me";"Inativa";0,00;0,00;56309,23;"0.00%"
"2020/02";"387495";"Massa Falida Atemde - Atendimentos Médicos De Empresas Ltda.";"Inativa";1876,02;0,00;347856,98;"0.54%"
"2020/02";"350095";"Massa Falida Cde - Centro De Diagnostico Especializado Ltda.";"Inativa";0,00;0,00;484297,87;"0.00%"
"2020/02";"329266";"Massa Falida Clinica Alvorada De Servicos Médicos Ltda";"Inativa";391,85;0,00;1709,69;"22.92%"
"2020/02";"309231";"Massa Falida Da Saúde Medicol S/A";"Inativa";15059,07;3106,53;5967515,51;"0.30%"
"2020/02";"364428";"Massa Falida De - Gasmede Saude Ltda.";"Inativa";1337,08;0,00;356660,31;"0.37%"
"2020/02";"412210";"Massa Falida De - Saude Foz Ltda.";"Inativa";0,00;0,00;135563,29;"0.00%"
"2020/02";"402753";"Massa Falida De Aaug Do Brasil Operadora De Saude Ltda";"Inativa";93,32;0,00;538544,59;"0.02%"
"2020/02";"401501";"Massa Falida De Abesp - Assistência Médica Ltda";"Inativa";391,85;0,00;52583,48;"0.75%"
"2020/02";"326054";"Massa Falida De Admed Planos De Saúde Ltda";"Inativa";0,00;0,00;659817,15;"0.00%"
"2020/02";"413305";"Massa Falida De Administradora Brasileira De Assistência Medica Ltda";"Inativa";616,51;75441,91;2630133,35;"2.89%"
"2020/02";"364916";"Massa Falida De Amed - Administradora De Serviços Médicos Ltda - Me";"Inativa";0,00;0,00;284026,87;"0.00%"
"2020/02";"355780";"Massa Falida De Ampeme Assistencia Médico Hospitalar Ltda.";"Inativa";0,00;0,00;883355,55;"0.00%"
"2020/02";"404390";"Massa Falida De Asmedica Servicos Medicos Assist. S/C Ltda.";"Inativa";0,00;0,00;46055,09;"0.00%"
"2020/02";"332381";"Massa Falida De Assessoria De Empresas Médicas Ltda";"Inativa";0,00;0,00;454602,41;"0.00%"
"2020/02";"301906";"Massa Falida De Assimede Assistência Médica Especializada Ltda.";"Inativa";0,00;249762,63;428826,35;"58.24%"
"2020/02";"401846";"Massa Falida De Assimédica Sistema De Saúde Ltda";"Inativa";385022,46;0,00;3209054,66;"12.00%"
"2020/02";"348392";"Massa Falida De Assistencia Medica Paraense S/C Ltda";"Inativa";0,00;0,00;63418,13;"0.00%"
"2020/02";"405302";"Massa Falida De Atlanta Operadora De Planos De Saude Ltda.";"Inativa";464,15;0,00;202836,40;"0.23%"
"2020/02";"376663";"Massa Falida De Atual Saúde Ltda.";"Inativa";0,00;0,00;15808,47;"0.00%"
"2020/02";"355241";"Massa Falida De Centro Medico Sao Leopoldo Ltda";"Inativa";0,00;0,00;140541,65;"0.00%"
"2020/02";"407968";"Massa Falida De Clinica Marechal Rondon Ltda Me";"Inativa";0,00;0,00;84789,41;"0.00%"
