,carat,cut,color,clarity,depth,table,x,y,z,cut_mdl,color_mdl,clarity_mdl,price_predicted
3173,1.01,Very Good,E,VS2,62.0,55.0,6.42,6.46,3.99,2,5,3,6562.438734614323
3181,1.5,Very Good,E,VS2,62.1,60.0,7.27,7.31,4.53,2,5,3,11081.259573631018
3182,0.7,Very Good,E,VS2,58.8,56.0,5.79,5.84,3.42,2,5,3,3703.592897685392
3184,0.32,Ideal,E,VS2,61.6,56.0,4.4,4.43,2.72,4,5,3,520.2174146642965
3193,1.0,Fair,G,VS2,44.0,53.0,6.31,6.24,4.12,0,3,3,5450.942181051752
3196,0.9,Ideal,E,VS2,62.7,56.0,6.14,6.18,3.86,4,5,3,5869.025754724875
3198,1.54,Ideal,G,VS2,61.4,57.0,7.47,7.42,4.57,4,3,3,11072.899563421204
3208,0.53,Premium,E,VS2,59.8,58.0,5.26,5.27,3.15,3,5,3,2296.346823073485
3212,1.02,Very Good,D,VS2,62.7,58.0,6.35,6.44,4.01,2,6,3,7003.78933409373
3214,1.5,Ideal,D,VS2,62.6,56.0,7.21,7.27,4.53,4,6,3,11751.405527714182
3222,1.3,Ideal,G,VS2,61.9,55.0,7.04,7.01,4.35,4,3,3,8859.599560637516
3227,1.21,Premium,J,VS2,61.9,58.0,6.84,6.79,4.22,3,0,3,6821.7146674768355
3228,0.71,Fair,H,VS2,62.1,70.0,5.67,5.6,3.5,0,2,3,2427.4082449913767
3230,1.01,Premium,E,VS2,62.2,58.0,6.41,6.36,3.97,3,5,3,6722.946828640861
3233,0.5,Ideal,D,VS2,61.9,59.0,5.07,5.1,3.15,4,6,3,2529.322182782149
3239,0.36,Ideal,H,VS2,61.0,57.0,4.59,4.63,2.81,4,2,3,947.8441624088234
3242,1.02,Ideal,G,VS2,61.9,53.0,6.5,6.48,4.02,4,3,3,6277.416224056547
3259,0.71,Very Good,D,VS2,63.0,58.0,5.65,5.68,3.57,2,6,3,4144.943497164799
3262,0.55,Ideal,G,VS2,61.1,57.0,5.29,5.31,3.24,4,3,3,1943.0370519384915
3268,1.01,Premium,F,VS2,62.3,58.0,6.34,6.3,3.94,3,4,3,6373.817062610775
3277,0.32,Premium,H,VS2,61.4,60.0,4.41,4.39,2.7,3,2,3,947.8441624088234
3278,0.33,Very Good,G,VS2,60.6,61.0,4.46,4.49,2.71,2,3,3,947.8441624088234
3280,0.33,Premium,H,VS2,58.8,62.0,4.53,4.49,2.65,3,2,3,947.8441624088234
3281,1.01,Premium,D,VS2,60.4,58.0,6.57,6.47,3.94,3,6,3,7072.076594670947
3284,1.45,Premium,F,VS2,61.1,58.0,7.31,7.23,4.44,3,4,3,10431.533734380868
3295,0.91,Premium,F,VS2,62.2,58.0,6.17,6.21,3.85,3,4,3,5451.608728117571
3299,1.39,Very Good,G,VS2,62.6,56.0,7.08,7.11,4.44,2,3,3,9368.570873628321
3305,1.5,Very Good,H,VS2,63.4,57.0,7.27,7.2,4.59,2,2,3,10033.87027554076
3329,0.56,Ideal,G,VS2,62.1,56.0,5.31,5.29,3.29,4,3,3,2035.2578853878122
3330,0.31,Premium,F,VS2,60.7,61.0,4.4,4.36,2.66,3,4,3,947.8441624088234
3331,1.51,Ideal,G,VS2,61.9,57.0,7.37,7.3,4.54,4,3,3,10796.237063073242
3332,1.08,Premium,D,VS2,61.2,60.0,6.63,6.61,4.05,3,6,3,7717.62242881619
3334,0.56,Premium,F,VS2,60.5,59.0,5.42,5.33,3.25,3,4,3,2223.8795573913603
3337,0.51,Very Good,E,VS2,63.3,57.0,5.12,5.05,3.22,2,5,3,1951.3970621483058
3338,0.32,Ideal,J,VS2,62.1,54.0,4.38,4.44,2.74,4,0,3,947.8441624088234
3347,0.31,Premium,G,VS2,61.5,59.0,4.36,4.32,2.67,3,3,3,947.8441624088234
3353,1.01,Ideal,F,VS2,62.0,56.0,6.46,6.51,4.02,4,4,3,6534.325156637313
3358,0.59,Very Good,G,VS2,62.8,56.0,5.3,5.34,3.34,2,3,3,1990.9041976826957
3359,1.2,Ideal,I,VS2,62.5,56.0,6.77,6.74,4.22,4,1,3,7239.131694084141
3360,0.52,Very Good,E,VS2,62.8,58.0,5.11,5.14,3.22,2,5,3,2043.6178955976256
3361,0.54,Ideal,H,VS2,62.6,57.0,5.24,5.2,3.27,4,2,3,1501.6864524590856
3362,0.31,Ideal,E,VS2,61.0,56.0,4.41,4.38,2.68,4,5,3,427.9965812149758
3364,0.37,Ideal,D,VS2,61.4,55.0,4.64,4.67,2.86,4,6,3,1330.4513479409843
3365,1.1,Premium,D,VS2,60.0,59.0,6.67,6.6,3.98,3,6,3,7902.06409571483
3370,1.04,Ideal,G,VS2,62.6,55.0,6.45,6.49,4.05,4,3,3,6461.857890955187
3373,2.33,Ideal,I,VS2,62.4,57.0,8.52,8.47,5.31,4,1,3,17660.08587385734
3379,0.51,Ideal,E,VS2,62.4,57.0,5.13,5.1,3.19,4,5,3,2272.4132502013827
3381,0.31,Ideal,F,VS2,61.5,56.0,4.34,4.37,2.68,4,4,3,400.0
3382,0.38,Premium,H,VS2,60.6,58.0,4.7,4.68,2.84,3,2,3,947.8441624088234
3384,2.05,Premium,I,VS2,62.5,59.0,8.07,8.12,5.06,3,1,3,14917.394443249832
3386,1.01,Ideal,F,VS2,61.9,55.0,6.47,6.45,4.0,4,4,3,6534.325156637313
3391,0.31,Ideal,F,VS2,61.6,55.0,4.37,4.36,2.69,4,4,3,400.0
3402,0.3,Ideal,D,VS2,61.8,55.0,4.27,4.3,2.65,4,6,3,684.9055137957421
3407,0.57,Ideal,F,VS2,62.3,55.0,5.36,5.3,3.32,4,4,3,2476.608484867218
3410,0.72,Very Good,I,VS2,61.1,56.0,5.76,5.79,3.53,2,1,3,2491.515500463687
3411,0.67,Good,G,VS2,57.5,60.1,5.78,5.83,3.34,1,3,3,2568.1627712507207
3413,0.5,Very Good,E,VS2,63.6,59.0,4.99,5.04,3.19,2,5,3,1859.1762286989851
3420,0.53,Premium,E,VS2,61.4,58.0,5.24,5.19,3.2,3,5,3,2296.346823073485
3423,0.57,Premium,D,VS2,60.8,59.0,5.38,5.34,3.26,3,6,3,3014.3599229008523
3424,1.2,Ideal,F,VS2,62.3,56.0,6.79,6.82,4.24,4,4,3,8286.520992174399
3425,0.35,Ideal,D,VS2,61.6,56.0,4.56,4.53,2.8,4,6,3,1146.0096810423438
3427,1.0,Very Good,F,VS2,62.9,59.0,6.3,6.33,3.97,2,4,3,6121.088135134916
3437,1.02,Premium,H,VS2,62.5,60.0,6.43,6.38,4.0,3,2,3,5767.778363999923
3438,0.9,Very Good,G,VS2,62.4,60.0,6.07,6.11,3.8,2,3,3,4849.750034611627
3440,0.38,Very Good,D,VS2,63.1,55.0,4.6,4.59,2.9,2,6,3,1101.6559933372273
3441,0.52,Ideal,H,VS2,62.0,57.0,5.12,5.08,3.16,4,2,3,1317.2447855604441
3443,0.31,Ideal,D,VS2,62.0,55.0,4.38,4.36,2.71,4,6,3,777.1263472450628
3449,1.57,Premium,I,VS2,62.5,58.0,7.5,7.42,4.66,3,1,3,10490.794437682454
3450,0.53,Ideal,E,VS2,61.9,55.0,5.19,5.22,3.22,4,5,3,2456.854917100023
3452,1.52,Premium,H,VS2,61.1,61.0,7.4,7.36,4.51,3,2,3,10378.820036465939
3459,2.28,Premium,J,VS2,62.4,58.0,8.45,8.35,5.24,3,0,3,16689.34384655411
3460,0.79,Good,I,VS2,58.5,62.0,5.99,6.04,3.52,1,1,3,2976.5532405823924
3467,0.58,Ideal,F,VS2,61.8,57.0,5.39,5.35,3.32,4,4,3,2568.829318316538
3468,0.34,Premium,D,VS2,62.1,58.0,4.45,4.5,2.78,3,6,3,893.2807535664851
3479,1.22,Premium,I,VS2,62.9,58.0,6.8,6.75,4.26,3,1,3,7263.065266956242
3484,1.07,Ideal,F,VS2,62.0,57.0,6.5,6.47,4.08,4,4,3,7087.650157333235
3490,1.2,Ideal,G,VS2,62.8,54.0,6.75,6.79,4.25,4,3,3,7937.391226144313
3493,0.35,Ideal,F,VS2,61.4,56.0,4.56,4.53,2.79,4,4,3,447.7501489821707
3495,0.71,Ideal,I,VS2,62.0,54.0,5.73,5.77,3.56,4,1,3,2720.310855067444
3496,0.33,Ideal,F,VS2,62.1,54.0,4.43,4.46,2.76,4,4,3,400.0
3507,0.72,Very Good,E,VS2,59.8,57.0,5.84,5.89,3.51,2,5,3,3888.0345645840334
3510,0.37,Premium,J,VS2,61.1,60.0,4.63,4.6,2.82,3,0,3,947.8441624088234
3514,1.25,Ideal,G,VS2,60.9,57.0,6.96,6.99,4.25,4,3,3,8398.495393390915
3517,0.32,Ideal,I,VS2,62.3,55.0,4.39,4.41,2.74,4,1,3,947.8441624088234
3520,1.01,Ideal,H,VS2,62.7,56.0,6.4,6.35,4.0,4,2,3,5836.065624577141
3521,0.48,Premium,F,VS2,61.3,60.0,5.01,4.97,3.06,3,4,3,1486.1128897967974
3525,0.3,Ideal,D,VS2,62.5,57.0,4.25,4.29,2.67,4,6,3,684.9055137957421
3527,0.9,Premium,G,VS2,59.0,58.0,6.29,6.25,3.7,3,3,3,5010.258128638165
3530,0.76,Ideal,G,VS2,61.7,55.0,5.86,5.91,3.63,4,3,3,3879.674554374218
3531,0.31,Ideal,E,VS2,61.8,56.0,4.36,4.34,2.69,4,5,3,427.9965812149758
3534,1.13,Very Good,D,VS2,62.9,58.0,6.59,6.63,4.16,2,6,3,8018.218502036252
3536,0.61,Ideal,D,VS2,61.0,57.0,5.45,5.47,3.33,4,6,3,3543.7513507246713
3538,2.02,Very Good,I,VS2,63.2,53.0,8.09,8.18,5.14,2,1,3,14480.223848875332
3551,0.9,Very Good,I,VS2,60.7,59.0,6.23,6.26,3.79,2,1,3,4151.4905025514545
3552,0.57,Ideal,G,VS2,61.8,56.0,5.35,5.3,3.29,4,3,3,2127.478718837132
3553,0.5,Good,F,VS2,63.3,57.0,5.01,5.07,3.19,1,4,3,1349.538368642361
3558,0.74,Ideal,D,VS2,61.4,58.0,5.8,5.83,3.57,4,6,3,4742.622185565837
3560,0.91,Very Good,H,VS2,62.8,58.0,6.15,6.17,3.87,2,2,3,4592.841102030861
3568,0.93,Premium,F,VS2,62.1,59.0,6.24,6.28,3.89,3,4,3,5636.050395016213
3570,1.01,Very Good,H,VS2,61.6,60.0,6.46,6.39,3.96,2,2,3,5515.049436524065
3582,0.9,Very Good,H,VS2,62.3,59.0,6.13,6.17,3.83,2,2,3,4500.620268581541
3591,1.72,Ideal,G,VS2,62.8,57.0,7.65,7.58,4.78,4,3,3,12732.874565508973
3592,1.01,Ideal,E,VS2,62.1,56.0,6.41,6.45,3.99,4,5,3,6883.454922667399
3601,0.61,Premium,I,VS2,61.8,56.0,5.44,5.41,3.35,3,1,3,1637.5944265477028
3605,0.31,Very Good,F,VS2,63.5,55.0,4.32,4.31,2.74,2,4,3,947.8441624088234
3607,1.06,Very Good,H,VS2,62.4,56.0,6.49,6.56,4.07,2,2,3,5976.153603770666
3609,1.11,Premium,I,VS2,60.4,58.0,6.79,6.73,4.08,3,1,3,6248.63609901372
3615,0.7,Very Good,G,VS2,58.7,53.0,5.83,5.86,3.43,2,3,3,3005.333365625219
3621,0.28,Ideal,D,VS2,62.4,57.0,4.2,4.16,2.61,4,6,3,500.4638468971016
3625,0.42,Premium,D,VS2,61.3,58.0,4.8,4.83,2.95,3,6,3,1631.0474211610472
3628,1.15,Ideal,G,VS2,61.6,55.0,6.74,6.76,4.16,4,3,3,7476.287058897709
3629,0.4,Very Good,H,VS2,62.1,56.0,4.72,4.75,2.94,2,2,3,947.8441624088234
3631,0.41,Ideal,D,VS2,62.2,57.0,4.76,4.72,2.95,4,6,3,1699.3346817382653
3635,0.55,Premium,F,VS2,59.0,58.0,5.38,5.33,3.16,3,4,3,2131.6587239420396
3639,0.38,Ideal,E,VS2,61.7,54.3,4.68,4.69,2.89,4,5,3,1073.542415360218
3641,0.31,Ideal,F,VS2,61.6,55.0,4.36,4.38,2.69,4,4,3,400.0
3651,1.52,Ideal,F,VS2,62.5,55.0,7.42,7.31,4.6,4,4,3,11237.587662552649
3664,0.8,Ideal,I,VS2,62.6,54.0,5.93,5.96,3.72,4,1,3,3550.2983561113288
3672,1.51,Good,I,VS2,62.2,59.0,7.19,7.3,4.51,1,1,3,9616.453248933454
3678,0.57,Ideal,E,VS2,61.5,57.0,5.35,5.32,3.28,4,5,3,2825.738250897304
3680,0.51,Very Good,G,VS2,62.4,57.0,5.09,5.11,3.18,2,3,3,1253.1375300881336
3681,0.9,Ideal,F,VS2,62.3,56.0,6.17,6.19,3.85,4,4,3,5519.895988694789
3683,0.77,Very Good,I,VS2,63.2,58.0,5.79,5.85,3.68,2,1,3,2952.61966771029
3685,0.4,Ideal,D,VS2,61.3,56.0,4.74,4.79,2.92,4,6,3,1607.1138482889455
3692,0.7,Ideal,G,VS2,60.0,57.0,5.8,5.84,3.49,4,3,3,3326.3495536782957
3697,0.3,Very Good,G,VS2,63.0,56.0,4.27,4.3,2.7,2,3,3,947.8441624088234
3703,0.51,Very Good,G,VS2,61.2,55.0,5.13,5.16,3.15,2,3,3,1253.1375300881336
3704,0.35,Good,E,VS2,57.8,60.0,4.64,4.67,2.69,1,5,3,400.0
3706,1.01,Very Good,D,VS2,59.8,60.0,6.46,6.51,3.88,2,6,3,6911.568500644409
3707,0.52,Ideal,I,VS2,61.9,58.0,5.14,5.17,3.19,4,1,3,968.115019530358
3709,0.33,Premium,I,VS2,61.0,61.0,4.46,4.43,2.71,3,1,3,947.8441624088234
3711,0.37,Ideal,D,VS2,61.3,56.0,4.6,4.64,2.83,4,6,3,1330.4513479409843
3713,0.41,Ideal,F,VS2,61.9,56.0,4.76,4.74,2.94,4,4,3,1001.0751496780931
3723,1.21,Very Good,G,VS2,62.3,58.0,6.76,6.8,4.22,2,3,3,7708.595871540556
3724,1.01,Ideal,J,VS2,62.2,54.0,6.41,6.47,4.01,4,0,3,5137.806092516968
3730,0.31,Good,G,VS2,63.4,59.0,4.29,4.32,2.73,1,3,3,947.8441624088234
3736,1.2,Premium,I,VS2,62.2,61.0,6.74,6.73,4.19,3,1,3,7078.623600057603
3737,0.36,Premium,D,VS2,61.0,58.0,4.62,4.59,2.81,3,6,3,1077.7224204651257
3740,1.05,Premium,F,VS2,62.3,59.0,6.5,6.46,4.04,3,4,3,6742.700396408056
3742,0.32,Ideal,G,VS2,61.4,55.0,4.46,4.4,2.72,4,3,3,947.8441624088234
3743,1.23,Ideal,J,VS2,61.7,57.0,6.87,6.8,4.22,4,0,3,7166.664428402015
3746,0.32,Premium,G,VS2,60.1,61.0,4.44,4.41,2.66,3,3,3,947.8441624088234
3750,0.5,Ideal,E,VS2,61.4,55.0,5.12,5.14,3.15,4,5,3,2180.192416752062
3754,1.01,Ideal,G,VS2,61.6,56.0,6.46,6.43,3.97,4,3,3,6185.195390607227
3765,0.91,Premium,D,VS2,62.7,59.0,6.16,6.13,3.85,3,6,3,6149.868260177744
3766,1.02,Premium,G,VS2,62.1,59.0,6.47,6.41,4.0,3,3,3,6116.9081300300095
3769,1.0,Very Good,G,VS2,63.0,59.0,6.36,6.4,4.02,2,3,3,5771.95836910483
3772,1.5,Premium,H,VS2,62.4,59.0,7.29,7.32,4.56,3,2,3,10194.378369567297
3776,1.21,Premium,H,VS2,60.5,60.0,6.95,6.9,4.19,3,2,3,7519.974199537008
3778,0.44,Very Good,D,VS2,62.8,58.0,4.79,4.86,3.03,2,6,3,1654.9809940331497
3781,0.31,Premium,F,VS2,58.3,61.0,4.48,4.44,2.6,3,4,3,947.8441624088234
3783,1.04,Ideal,G,VS2,61.4,57.0,6.53,6.5,4.0,4,3,3,6461.857890955187
3784,0.36,Ideal,F,VS2,60.9,57.0,4.61,4.58,2.8,4,4,3,539.9709824314914
3790,1.33,Premium,H,VS2,60.7,59.0,7.08,7.13,4.31,3,2,3,8626.624200928853
3791,0.37,Ideal,F,VS2,61.7,55.0,4.61,4.73,2.88,4,4,3,632.1918158808121
3799,1.97,Very Good,H,VS2,62.9,59.0,7.9,8.01,5.0,2,2,3,14368.249447658814
3800,0.54,Ideal,F,VS2,61.4,57.0,5.2,5.25,3.21,4,4,3,2199.9459845192578
3806,0.32,Ideal,E,VS2,62.6,53.0,4.38,4.37,2.74,4,5,3,520.2174146642965
3807,0.3,Ideal,E,VS2,62.5,56.0,4.3,4.28,2.68,4,5,3,400.0
3823,0.3,Premium,F,VS2,62.2,60.0,4.27,4.22,2.64,3,4,3,947.8441624088234
3825,0.28,Very Good,G,VS2,62.0,56.0,4.16,4.19,2.59,2,3,3,947.8441624088234
3828,1.06,Premium,H,VS2,62.6,58.0,6.54,6.49,4.08,3,2,3,6136.661697797204
3831,1.01,Very Good,H,VS2,61.2,57.0,6.49,6.41,3.95,2,2,3,5515.049436524065
3838,1.7,Very Good,F,VS2,60.8,60.0,7.65,7.68,4.66,2,4,3,12576.546476587337
3846,1.02,Very Good,D,VS2,63.7,55.0,6.42,6.45,4.1,2,6,3,7003.78933409373
3847,1.2,Very Good,E,VS2,60.7,59.0,6.79,6.86,4.14,2,5,3,8314.63457015141
3848,1.01,Ideal,E,VS2,62.5,54.0,6.39,6.42,4.0,4,5,3,6883.454922667399
3850,0.5,Premium,E,VS2,60.5,60.0,5.09,5.13,3.09,3,5,3,2019.684322725524
3853,1.51,Ideal,H,VS2,62.5,56.0,7.37,7.33,4.57,4,2,3,10447.107297043156
3856,1.68,Ideal,G,VS2,62.5,54.0,7.61,7.64,4.76,4,3,3,12363.99123171169
3857,0.77,Ideal,D,VS2,61.3,56.0,5.87,5.9,3.61,4,6,3,5019.284685913797
3859,0.76,Very Good,G,VS2,61.1,57.0,5.84,5.95,3.6,2,3,3,3558.6583663211422
3866,0.51,Premium,D,VS2,61.9,62.0,5.12,5.09,3.16,3,6,3,2461.0349222049317
3874,0.31,Ideal,H,VS2,61.9,55.0,4.38,4.35,2.7,4,2,3,947.8441624088234
3875,0.33,Premium,G,VS2,61.3,59.0,4.46,4.44,2.73,3,3,3,947.8441624088234
3876,1.51,Fair,E,VS2,65.0,58.0,7.06,7.12,4.61,0,5,3,10852.46421902726
3879,1.5,Premium,E,VS2,61.8,59.0,7.38,7.31,4.54,3,5,3,11241.767667657556
3880,2.02,Very Good,H,VS2,62.7,58.0,7.96,8.01,5.01,2,2,3,14829.353614905416
3883,1.04,Ideal,G,VS2,61.9,54.0,6.53,6.56,4.05,4,3,3,6461.857890955187
3885,0.7,Fair,J,VS2,64.6,58.0,5.58,5.56,3.6,0,0,3,1636.9278794818838
3890,0.31,Ideal,E,VS2,61.6,57.0,4.38,4.35,2.69,4,5,3,427.9965812149758
3891,0.37,Premium,E,VS2,63.0,58.0,4.58,4.53,2.87,3,5,3,820.8134878843603
3892,1.01,Very Good,E,VS2,60.4,58.0,6.47,6.6,3.95,2,5,3,6562.438734614323
3895,0.36,Ideal,E,VS2,62.1,55.0,4.54,4.58,2.83,4,5,3,889.1007484615775
3906,0.5,Very Good,F,VS2,63.0,58.0,5.05,5.08,3.19,2,4,3,1510.046462668899
3907,1.51,Ideal,F,VS2,62.4,53.0,7.37,7.32,4.58,4,4,3,11145.366829103328
3908,1.2,Good,G,VS2,65.2,56.0,6.61,6.67,4.33,1,3,3,7455.866944064697
3912,0.31,Ideal,F,VS2,62.6,57.0,4.29,4.33,2.7,4,4,3,400.0
3916,0.59,Ideal,G,VS2,62.6,54.0,5.32,5.38,3.35,4,3,3,2311.9203857357725
3928,0.59,Ideal,F,VS2,60.2,57.0,5.48,5.44,3.29,4,4,3,2661.0501517658586
3931,0.33,Premium,G,VS2,62.6,58.0,4.4,4.36,2.74,3,3,3,947.8441624088234
3935,1.6,Premium,I,VS2,60.2,58.0,7.63,7.56,4.57,3,1,3,10767.456938030416
3946,0.78,Ideal,I,VS2,60.9,57.0,5.92,5.97,3.62,4,1,3,3365.8566892126873
3947,0.51,Good,E,VS2,63.1,59.0,5.04,5.07,3.19,1,5,3,1790.888968121768
3951,0.4,Ideal,E,VS2,61.6,57.0,4.73,4.75,2.92,4,5,3,1257.9840822588594
3954,0.35,Very Good,I,VS2,61.7,57.0,4.52,4.56,2.8,2,1,3,947.8441624088234
3962,0.32,Ideal,D,VS2,62.6,55.0,4.39,4.37,2.74,4,6,3,869.3471806943826
3966,1.01,Very Good,F,VS2,63.8,55.0,6.31,6.38,4.05,2,4,3,6213.308968584237
3972,0.27,Very Good,D,VS2,63.0,57.0,4.06,4.1,2.57,2,6,3,400.0
3981,0.31,Good,G,VS2,63.1,58.0,4.3,4.35,2.73,1,3,3,947.8441624088234
3995,1.22,Premium,E,VS2,62.2,55.0,6.91,6.85,4.28,3,5,3,8659.584331076587
4002,0.53,Ideal,D,VS2,60.2,57.0,5.24,5.26,3.16,4,6,3,2805.9846831301093
4005,0.59,Ideal,D,VS2,60.9,57.0,5.42,5.48,3.32,4,6,3,3359.3096838260317
4010,0.52,Ideal,E,VS2,61.0,57.0,5.21,5.19,3.17,4,5,3,2364.6340836507025
4017,1.54,Ideal,I,VS2,60.2,59.0,7.52,7.57,4.54,4,1,3,10374.640031361032
4019,1.0,Good,F,VS2,64.0,59.0,6.29,6.25,4.03,1,4,3,5960.5800411083765
4026,2.01,Premium,I,VS2,60.3,62.0,8.13,8.08,4.89,3,1,3,14548.51110945255
4033,0.31,Ideal,E,VS2,62.0,55.0,4.37,4.34,2.7,4,5,3,427.9965812149758
4043,0.9,Very Good,H,VS2,62.1,57.0,6.16,6.23,3.85,2,2,3,4500.620268581541
4046,0.34,Ideal,G,VS2,61.0,57.0,4.48,4.5,2.74,4,3,3,400.0
4049,0.32,Ideal,G,VS2,62.4,55.0,4.36,4.39,2.73,4,3,3,947.8441624088234
4060,0.31,Ideal,E,VS2,61.4,54.0,4.41,4.38,2.7,4,5,3,427.9965812149758
4075,0.59,Very Good,E,VS2,60.8,57.0,5.37,5.42,3.28,2,5,3,2689.163729742868
4078,0.8,Ideal,G,VS2,62.2,56.0,5.94,5.87,3.67,4,3,3,4248.557888171501
4081,0.38,Ideal,F,VS2,61.2,57.0,4.64,4.67,2.85,4,4,3,724.4126493301319
4082,0.93,Premium,H,VS2,60.3,61.0,6.39,6.25,3.81,3,2,3,4937.790862956041
4083,1.2,Very Good,I,VS2,61.7,59.0,6.83,6.88,4.23,2,1,3,6918.115506031065
4086,1.02,Very Good,I,VS2,59.3,59.0,6.57,6.62,3.91,2,1,3,5258.140503943299
4087,0.4,Ideal,F,VS2,60.6,55.0,4.82,4.78,2.91,4,4,3,908.8543162287733
4088,0.31,Very Good,I,VS2,60.7,61.0,4.32,4.34,2.63,2,1,3,947.8441624088234
4102,0.9,Very Good,G,VS2,62.4,61.0,6.13,6.17,3.84,2,3,3,4849.750034611627
4109,0.7,Very Good,G,VS2,63.3,56.0,5.59,5.66,3.56,2,3,3,3005.333365625219
4118,1.88,Very Good,I,VS2,62.2,57.0,7.79,7.86,4.87,2,1,3,13189.132180584846
4131,0.75,Ideal,E,VS2,62.0,56.0,5.82,5.85,3.62,4,5,3,4485.71325298507
4136,0.32,Premium,I,VS2,62.2,59.0,4.35,4.37,2.71,3,1,3,947.8441624088234
4137,0.91,Premium,H,VS2,61.8,60.0,6.22,6.18,3.83,3,2,3,4753.349196057399
4142,0.59,Very Good,E,VS2,61.7,60.0,5.36,5.4,3.32,2,5,3,2689.163729742868
4144,1.01,Premium,H,VS2,61.6,59.0,6.45,6.47,3.98,3,2,3,5675.557530550603
4152,1.43,Very Good,G,VS2,62.2,58.0,7.15,7.18,4.46,2,3,3,9737.454207425604
4153,0.54,Very Good,H,VS2,63.2,55.0,5.24,5.2,3.3,2,2,3,1180.6702644060088
4154,0.39,Good,G,VS2,63.8,59.0,4.66,4.59,2.95,1,3,3,947.8441624088234
4160,0.37,Ideal,H,VS2,61.7,55.0,4.64,4.67,2.87,4,2,3,947.8441624088234
4167,0.5,Ideal,D,VS2,61.7,56.0,5.12,5.14,3.16,4,6,3,2529.322182782149
4168,0.7,Ideal,E,VS2,62.2,55.0,5.64,5.67,3.52,4,5,3,4024.609085738468
4176,1.51,Ideal,H,VS2,61.9,59.0,7.29,7.34,4.53,4,2,3,10447.107297043156
4184,0.52,Ideal,H,VS2,61.7,54.0,5.18,5.22,3.21,4,2,3,1317.2447855604441
4195,0.73,Very Good,D,VS2,63.5,58.0,5.68,5.72,3.62,2,6,3,4329.38516406344
4198,0.31,Good,G,VS2,64.4,54.0,4.24,4.29,2.75,1,3,3,947.8441624088234
4201,1.12,Very Good,I,VS2,62.9,55.9,6.59,6.62,4.16,2,1,3,6180.348838436503
4205,1.55,Premium,H,VS2,61.7,59.0,7.44,7.4,4.58,3,2,3,10655.4825368139
4209,0.4,Very Good,D,VS2,63.6,55.0,4.68,4.72,2.99,2,6,3,1286.0976602358687
4221,0.73,Premium,E,VS2,61.6,59.0,5.77,5.73,3.54,3,5,3,4140.763492059892
4222,1.5,Good,H,VS2,63.6,58.0,7.22,7.27,4.61,1,2,3,9873.36218151422
4224,0.57,Premium,D,VS2,61.7,60.0,5.32,5.28,3.27,3,6,3,3014.3599229008523
4225,0.54,Ideal,D,VS2,61.9,55.0,5.24,5.23,3.24,4,6,3,2898.20551657943
4226,1.02,Ideal,H,VS2,60.4,57.0,6.58,6.54,3.96,4,2,3,5928.286458026461
4235,0.82,Very Good,E,VS2,62.8,59.0,5.92,5.93,3.72,2,5,3,4810.242899077237
4240,2.01,Very Good,I,VS2,62.4,58.0,8.06,7.99,5.01,2,1,3,14388.00301542601
4241,1.06,Ideal,H,VS2,61.2,55.0,6.57,6.61,4.03,4,2,3,6297.169791823742
4242,0.9,Premium,F,VS2,61.9,55.0,6.25,6.23,3.86,3,4,3,5359.387894668251
4244,0.71,Premium,E,VS2,61.0,60.0,5.76,5.69,3.49,3,5,3,3956.3218251612507
4257,0.31,Ideal,D,VS2,61.2,55.0,4.38,4.35,2.67,4,6,3,777.1263472450628
4264,0.3,Premium,E,VS2,61.8,58.0,4.28,4.26,2.64,3,5,3,400.0
4272,0.28,Very Good,I,VS2,61.9,57.0,4.16,4.19,2.58,2,1,3,947.8441624088234
4277,2.07,Very Good,J,VS2,61.3,56.0,8.16,8.2,5.02,2,0,3,14592.198250091842
4292,0.78,Very Good,J,VS2,63.0,58.0,5.84,5.87,3.69,2,0,3,2695.7107351295244
4305,0.36,Premium,F,VS2,60.5,60.0,4.61,4.55,2.77,3,4,3,400.0
4310,0.71,Good,G,VS2,64.0,55.0,5.65,5.67,3.62,1,3,3,2937.0461050480017
4319,1.56,Good,J,VS2,62.3,64.0,7.41,7.36,4.6,1,0,3,9728.427650149972
4320,0.3,Ideal,D,VS2,61.0,55.0,4.38,4.34,2.66,4,6,3,684.9055137957421
4323,0.4,Good,G,VS2,62.8,54.4,4.67,4.7,2.94,1,3,3,400.0
4326,0.9,Good,F,VS2,63.3,57.0,6.04,6.09,3.84,1,4,3,5038.371706615173
4327,0.33,Premium,E,VS2,61.1,59.0,4.49,4.45,2.73,3,5,3,451.93015408707925
4328,0.31,Ideal,F,VS2,61.9,54.0,4.38,4.35,2.7,4,4,3,400.0
4329,0.91,Very Good,F,VS2,62.1,58.0,6.19,6.24,3.86,2,4,3,5291.1006340910335
4336,1.02,Very Good,E,VS2,59.2,58.0,6.52,6.58,3.88,2,5,3,6654.659568063644
4345,0.56,Ideal,G,VS2,62.0,56.0,5.28,5.3,3.28,4,3,3,2035.2578853878122
4347,1.06,Premium,E,VS2,62.3,58.0,6.52,6.49,4.05,3,5,3,7184.050995887463
4350,1.01,Very Good,F,VS2,59.1,59.0,6.58,6.65,3.91,2,4,3,6213.308968584237
4352,2.0,Ideal,H,VS2,62.4,55.0,8.03,7.94,4.99,4,2,3,14965.928136059854
