,carat,cut,color,clarity,depth,table,x,y,z,cut_mdl,color_mdl,clarity_mdl,price_predicted
2596,0.43,Very Good,F,VS1,63.4,57.0,4.8,4.76,3.03,2,4,4,1245.9143498270714
2597,0.7,Very Good,G,VS2,58.2,60.0,5.84,5.78,3.38,2,3,3,2775.011714278822
2598,0.51,Ideal,E,VS2,62.0,54.0,5.16,5.13,3.19,4,5,3,2055.342688171293
2599,0.4,Good,E,SI1,63.5,58.0,4.65,4.67,2.96,1,5,2,99.77191776070413
2600,0.9,Premium,I,SI1,60.9,56.0,6.26,6.21,3.8,3,1,2,3524.3825249416186
2601,0.78,Good,E,SI2,63.7,54.0,5.82,5.77,3.69,1,5,1,2915.2129937150366
2602,1.12,Premium,F,SI2,60.5,59.0,6.73,6.79,4.09,3,4,1,5893.263970863749
2603,0.4,Premium,E,SI1,60.8,62.0,4.76,4.72,2.88,3,5,2,410.05263897735495
2604,0.51,Very Good,J,SI1,62.6,59.0,5.06,5.1,3.18,2,0,2,-377.43912690640354
2605,1.01,Fair,E,SI2,67.6,57.0,6.21,6.11,4.18,0,5,1,4781.064216462195
2606,0.52,Ideal,E,VS2,61.7,55.0,5.16,5.21,3.2,4,5,3,2143.21188744762
2607,0.41,Ideal,E,VS2,61.8,56.0,4.78,4.74,2.94,4,5,3,1176.6506954080396
2608,1.05,Premium,G,SI2,60.1,60.0,6.58,6.66,3.98,3,3,1,4958.397056466469
2609,2.02,Very Good,G,SI2,62.8,55.0,8.06,8.11,5.08,2,3,1,13326.56902566171
2610,0.9,Very Good,I,SI2,60.9,63.0,6.21,6.13,3.76,2,1,1,2845.653667787259
2611,0.64,Premium,D,VS2,60.9,59.0,5.6,5.63,3.42,3,6,3,3362.284437618202
2612,1.22,Premium,I,SI1,62.1,58.0,6.89,6.8,4.25,3,1,2,6336.196901784031
2613,1.32,Very Good,H,SI1,62.4,58.0,7.02,7.09,4.4,2,2,2,7379.531053401963
2614,2.2,Premium,I,SI2,63.0,59.0,8.22,8.19,5.17,3,1,1,14423.789934317892
2615,1.0,Ideal,G,VS2,62.6,57.0,6.47,6.4,4.03,4,3,3,5721.368413785236
2616,0.54,Premium,H,VS1,61.9,56.0,5.29,5.24,3.26,3,2,4,1728.0508635489723
2617,2.25,Ideal,I,SI2,62.4,57.0,8.39,8.32,5.21,4,1,1,15018.276291307846
2618,1.13,Very Good,H,SI2,62.5,62.0,6.59,6.66,4.14,2,2,1,5186.4277706057455
2619,0.62,Premium,F,SI2,61.7,60.0,5.48,5.45,3.37,3,4,1,1499.804007047478
2620,0.9,Fair,D,SI2,64.7,59.0,6.09,5.99,3.91,0,6,1,4134.285543885619
2621,0.38,Ideal,D,VS2,61.8,56.0,4.65,4.67,2.88,4,6,3,1232.8256170420646
2622,0.4,Very Good,D,SI1,63.1,57.0,4.73,4.69,2.97,2,6,2,574.6947978320313
2623,0.61,Premium,D,VS1,62.4,57.0,5.46,5.44,3.4,3,6,4,3622.26533633526
2624,1.5,Good,J,VS1,64.1,55.0,7.23,7.13,4.6,1,0,4,9213.64823393356
2625,1.25,Ideal,G,SI1,62.5,54.0,6.88,6.85,4.29,4,3,2,7394.509899147337
2626,1.01,Fair,E,SI2,60.0,60.0,6.48,6.38,3.86,0,5,1,4781.064216462195
2627,0.83,Premium,G,SI2,61.6,57.0,6.06,6.02,3.72,3,3,1,3025.274672387308
2628,1.53,Ideal,H,SI1,62.3,57.0,7.41,7.36,4.6,4,2,2,9535.064959421448
2629,0.71,Ideal,E,VS1,62.4,56.0,5.75,5.7,3.57,4,5,4,4336.315170243835
2630,0.38,Good,H,SI1,63.3,57.0,4.58,4.62,2.91,1,2,2,-1035.3140391809548
2631,0.74,Ideal,F,SI1,61.2,56.0,5.83,5.87,3.58,4,4,2,3232.963255517743
2632,0.84,Good,G,VS2,63.6,59.0,5.89,5.94,3.76,1,3,3,3850.040143539054
2633,0.75,Ideal,E,SI1,61.4,57.0,5.82,5.87,3.59,4,5,2,3640.6149742570706
2634,0.42,Premium,H,VS1,61.7,59.0,4.76,4.83,2.96,3,2,4,673.6204722330667
2635,0.94,Premium,E,SI2,62.4,58.0,6.26,6.33,3.93,3,5,1,4631.400903352893
2636,0.72,Very Good,F,VVS2,59.2,63.0,5.77,5.86,3.44,2,4,5,4317.709625386544
2637,0.3,Premium,E,VS2,62.4,59.0,4.3,4.26,2.67,3,5,3,54.94914276013333
2638,0.41,Very Good,E,SI2,63.3,56.0,4.73,4.69,2.98,2,5,1,-180.8070189006803
2639,0.43,Ideal,D,VS2,61.3,55.0,4.84,4.88,2.98,4,6,3,1672.1716134236922
2640,2.24,Premium,I,SI2,61.9,58.0,8.29,8.36,5.15,3,1,1,14775.266731423193
2641,0.84,Very Good,G,VS2,61.8,57.0,6.04,6.07,3.74,2,3,3,4005.18050414738
2642,1.12,Very Good,E,SI2,60.9,63.0,6.59,6.65,4.03,2,5,1,6057.906129718427
2643,0.34,Premium,I,VS1,61.0,60.0,4.51,4.48,2.74,3,1,4,-349.11564144053955
2644,0.3,Premium,G,VS1,62.5,55.0,4.32,4.25,2.68,3,3,4,-61.027399619836615
2645,0.7,Ideal,G,VS1,61.4,57.0,5.7,5.73,3.51,4,3,4,3608.8809320415075
2646,1.0,Premium,F,SI1,59.7,60.0,6.48,6.51,3.88,3,4,2,5362.422076093879
2647,0.43,Ideal,D,VS2,61.8,56.0,4.81,4.83,2.98,4,6,3,1672.1716134236922
2648,1.01,Ideal,H,SI1,62.4,53.0,6.42,6.47,4.02,4,2,2,4965.8665970525235
2649,0.71,Good,D,SI2,56.6,63.0,5.9,5.76,3.3,1,6,1,2619.911118243761
2650,1.12,Ideal,E,SI2,62.0,57.0,6.61,6.63,4.11,4,5,1,6368.186850935077
2651,0.72,Ideal,H,VS2,62.8,57.0,5.74,5.7,3.59,4,2,3,2941.24831458512
2652,0.71,Premium,E,SI1,61.8,59.0,5.75,5.7,3.54,3,5,2,3133.9978165434422
2653,0.52,Ideal,D,VS2,61.9,55.0,5.19,5.21,3.22,4,6,3,2462.9944069106223
2654,0.3,Premium,D,VS1,60.2,59.0,4.39,4.42,2.65,3,6,4,898.320158769171
2655,0.35,Premium,E,VS2,61.6,58.0,4.57,4.52,2.8,3,5,3,494.29513914176096
2656,0.32,Ideal,I,VS2,61.5,56.0,4.4,4.41,2.71,4,1,3,-893.3021759308995
2657,1.01,Very Good,I,SI1,64.2,55.0,6.28,6.34,4.05,2,1,2,4335.803356372871
2658,0.58,Ideal,E,VS2,61.9,57.0,5.37,5.33,3.31,4,5,3,2670.427083105571
2659,0.9,Good,J,SI1,64.3,63.0,6.05,6.01,3.88,1,0,2,2894.3192842619646
2660,0.27,Very Good,F,VVS1,62.0,58.0,4.18,4.21,2.6,2,4,6,887.1841544979334
2661,0.41,Ideal,D,VS1,61.8,57.0,4.8,4.75,2.95,4,6,4,2020.0217114170755
2662,1.01,Very Good,H,VS2,63.5,61.0,6.32,6.24,3.99,2,2,3,5179.174372381907
2663,1.01,Fair,G,SI2,68.5,63.0,6.08,6.0,4.14,0,3,1,4141.4991775361905
2664,0.38,Ideal,I,SI1,61.5,56.0,4.67,4.7,2.88,4,1,2,-889.6754768189812
2665,1.09,Premium,G,VS2,59.9,56.0,6.73,6.59,3.99,3,3,3,6357.05084666384
2666,1.01,Ideal,F,SI2,62.9,57.0,6.35,6.41,4.01,4,4,1,5081.843139432494
2667,0.41,Premium,G,VS1,60.7,58.0,4.83,4.79,2.92,3,3,4,905.5337924197438
2668,1.5,Very Good,I,SI1,60.2,63.0,7.38,7.33,4.43,2,1,2,8641.394120912819
2669,1.23,Ideal,G,VS2,61.5,54.0,6.92,6.89,4.25,4,3,3,7742.359997140722
2670,0.51,Very Good,F,VS2,62.0,58.0,5.08,5.11,3.16,2,4,3,1425.279447491641
2671,0.73,Ideal,I,VS1,62.1,54.0,5.77,5.8,3.59,4,1,4,3232.9234909444767
2672,0.43,Very Good,E,SI1,63.1,56.0,4.83,4.8,3.04,2,5,2,518.5198761980046
2673,1.58,Ideal,G,VS1,61.3,57.0,7.48,7.54,4.6,4,3,4,11341.370468358147
2674,0.53,Ideal,E,VS2,62.7,54.0,5.18,5.15,3.24,4,5,3,2231.081086723945
2675,0.65,Very Good,F,VS2,64.0,55.3,5.5,5.57,3.54,2,4,3,2655.4482373601986
2676,0.35,Premium,H,VS1,62.6,59.0,4.5,4.45,2.8,3,2,4,58.53607729878786
2677,2.1,Premium,J,VS2,61.3,59.0,8.27,8.21,5.05,3,0,3,14272.492415183706
2678,1.04,Ideal,H,VS1,62.7,55.0,6.43,6.49,4.05,4,2,4,6276.65118797357
2679,1.35,Premium,J,SI1,61.1,61.0,7.13,7.1,4.35,3,0,2,7158.713972913261
2680,1.06,Ideal,H,SI2,62.5,57.1,6.46,6.5,4.05,4,2,1,4881.6240968881175
2681,1.0,Very Good,F,VS2,61.6,56.0,6.42,6.47,3.97,2,4,3,5730.870212031588
2682,0.7,Very Good,F,VVS1,63.0,60.0,5.59,5.62,3.53,2,4,6,4665.559723379927
2683,0.38,Premium,F,VS1,60.9,58.0,4.71,4.68,2.86,3,4,4,961.7087140537697
2684,0.39,Good,G,VS2,63.7,53.0,4.62,4.67,2.96,1,3,3,-104.0738238955928
2685,0.83,Good,H,SI2,63.9,56.0,5.99,5.93,3.81,1,2,1,2395.2114317076557
2686,0.9,Very Good,F,VVS2,61.0,63.0,6.13,6.09,3.73,2,4,5,5899.355212360402
2687,0.7,Fair,H,SI1,65.5,57.0,5.59,5.55,3.65,0,2,2,1621.3599770531346
2688,0.42,Premium,F,VVS2,61.7,59.0,4.78,4.82,2.96,3,4,5,1836.7740077051058
2689,1.23,Premium,F,VS2,60.8,59.0,6.9,6.94,4.21,3,4,3,7907.002155995398
2690,0.32,Ideal,F,VS2,61.2,56.0,4.41,4.44,2.71,4,4,3,66.04538245810727
2691,1.08,Premium,G,VS1,61.5,61.0,6.62,6.55,4.05,3,3,4,6792.770143933549
2692,0.43,Premium,G,SI1,62.6,59.0,4.8,4.82,3.01,3,3,2,34.09519788032594
2693,1.5,Very Good,G,VVS2,60.9,56.0,7.34,7.37,4.48,2,3,5,10851.724649476926
2694,0.38,Good,D,VVS1,61.3,61.0,4.68,4.72,2.88,1,6,6,2338.1700248551915
2695,0.73,Good,E,SI1,63.2,58.0,5.7,5.76,3.62,1,5,2,2999.4554938794427
2696,1.01,Very Good,H,SI1,61.9,57.0,6.36,6.41,3.95,2,2,2,4655.585875835874
2697,0.4,Premium,F,VS1,62.5,59.0,4.69,4.66,2.92,3,4,4,1137.447112606421
2698,1.57,Ideal,J,VVS2,61.4,57.0,7.45,7.5,4.59,4,0,5,10817.742207238849
2699,1.29,Ideal,J,VS2,60.9,58.0,7.05,7.0,4.28,4,0,3,7310.227634409668
2700,0.25,Very Good,F,VVS2,62.4,55.0,4.03,4.06,2.52,2,4,5,187.8572593992485
2701,0.34,Ideal,E,VS2,62.5,55.0,4.45,4.48,2.79,4,5,3,561.5663004737617
2702,0.39,Premium,F,SI1,60.1,59.0,4.77,4.74,2.86,3,4,2,2.4009202380257193
2703,0.41,Ideal,F,VVS1,61.9,56.0,4.79,4.77,2.96,4,4,6,2427.63366558314
2704,0.53,Ideal,E,VS2,62.8,55.0,5.21,5.17,3.26,4,5,3,2231.081086723945
2705,1.25,Premium,G,VS1,61.8,58.0,6.94,6.91,4.28,3,3,4,8286.546531631082
2706,0.71,Premium,F,VS1,61.1,58.0,5.76,5.72,3.51,3,4,4,3861.392290172509
2707,0.36,Ideal,E,VS2,62.6,56.0,4.56,4.52,2.84,4,5,3,737.304699026412
2708,0.51,Very Good,E,VVS2,61.3,55.0,5.14,5.16,3.16,2,5,5,2792.2389600467122
2709,0.5,Ideal,D,VVS2,60.4,54.0,5.23,5.17,3.14,4,6,5,3334.4330014500392
2710,0.91,Premium,D,SI1,63.0,59.0,6.15,6.11,3.86,3,6,2,5211.164321532955
2711,0.32,Premium,G,VS1,61.4,58.0,4.4,4.36,2.69,3,3,4,114.71099893281462
2712,1.11,Ideal,J,SI2,62.6,54.0,6.61,6.64,4.15,4,0,1,4681.405054343741
2713,2.16,Premium,J,SI1,60.5,59.0,8.41,8.35,5.07,3,0,2,14276.119114295625
2714,1.19,Premium,E,VS1,59.8,58.0,7.01,6.94,4.17,3,5,4,8398.896374899132
2715,0.35,Ideal,E,VS1,61.9,56.0,4.53,4.55,2.81,4,5,4,1173.0239962961205
2716,0.54,Very Good,F,VS1,61.6,59.0,5.26,5.2,3.22,2,4,4,2212.475541866652
2717,0.34,Ideal,F,VS2,60.7,56.0,4.56,4.53,2.76,4,4,3,241.7837810107594
2718,1.27,Premium,J,SI2,60.4,58.0,7.04,7.0,4.24,3,0,1,5932.171882156621
2719,0.47,Ideal,H,IF,62.4,57.0,4.97,5.0,3.11,4,2,7,2838.87231886112
2720,1.22,Premium,H,VS1,58.9,59.0,7.02,6.96,4.12,3,2,4,7703.156414339102
2721,1.76,Ideal,I,SI2,61.2,55.0,7.79,7.76,4.76,4,1,1,10712.685526767897
2722,0.53,Very Good,G,SI1,63.4,54.0,5.09,5.13,3.24,2,3,2,757.6468300352553
2723,0.35,Premium,D,VS2,59.7,58.0,4.61,4.57,2.74,3,6,3,814.0776586047632
2724,1.5,Good,H,SI2,63.6,60.0,7.3,7.23,4.63,1,2,1,8282.447783221462
2725,2.04,Premium,G,SI2,60.3,59.0,8.23,8.3,4.98,3,3,1,13657.447784822687
2726,0.31,Ideal,H,VVS1,62.3,53.0,4.35,4.38,2.72,4,2,6,909.3766338938804
2727,0.55,Premium,D,VVS1,60.3,59.0,5.34,5.3,3.21,3,6,6,4142.227133769376
2728,0.7,Ideal,G,SI1,61.9,58.0,5.66,5.69,3.51,4,3,2,2561.7039389494385
2729,0.52,Premium,F,SI1,59.5,59.0,5.24,5.31,3.14,3,4,2,1144.7005108302583
2730,0.32,Ideal,G,VS2,60.3,57.0,4.46,4.43,2.68,4,3,3,-253.73713700489498
2731,0.29,Very Good,G,VVS1,62.0,58.0,4.19,4.23,2.61,2,3,6,743.1400335875805
2732,1.21,Ideal,I,VVS1,61.6,55.0,6.88,6.8,4.21,4,1,6,8497.822049300168
2733,1.27,Ideal,F,VS2,62.8,56.0,6.9,6.86,4.32,4,4,3,8413.619313709025
2734,0.37,Very Good,D,SI1,61.0,62.0,4.61,4.64,2.82,2,6,2,311.08720000305493
2735,1.01,Premium,F,SI1,60.6,58.0,6.54,6.49,3.95,3,4,2,5450.291275370204
2736,0.76,Ideal,F,VS2,61.0,55.0,5.89,5.92,3.6,4,4,3,3932.290150616427
2737,0.59,Ideal,E,SI1,62.9,57.0,5.36,5.33,3.36,4,5,2,2234.7077858358625
2738,1.8,Good,I,SI2,63.2,58.0,7.66,7.75,4.87,1,1,1,10598.741242048223
2739,0.75,Ideal,F,SI2,62.1,55.0,5.83,5.87,3.63,4,4,1,2797.2439582480347
2740,1.07,Ideal,D,IF,60.9,54.0,6.66,6.73,4.08,4,6,7,9390.154353292659
2741,0.4,Premium,D,VS2,59.1,57.0,4.87,4.81,2.86,3,6,3,1253.4236549863908
2742,0.28,Good,J,VVS2,58.4,60.0,4.27,4.33,2.51,1,0,5,-982.8055812321109
2743,0.71,Very Good,E,VS2,62.9,57.0,5.68,5.7,3.58,2,5,3,3502.445952481152
2744,0.6,Ideal,I,SI2,62.2,54.0,5.4,5.44,3.37,4,1,1,519.8584107141442
2745,1.05,Ideal,F,VVS2,62.1,54.0,6.55,6.52,4.06,4,4,5,7527.673922721935
2746,0.33,Ideal,E,VVS1,61.5,56.0,4.49,4.46,2.75,4,5,6,2044.4625908355392
2747,0.71,Ideal,E,VS2,62.0,57.0,5.71,5.74,3.55,4,5,3,3812.7266736978017
2748,1.01,Premium,F,SI1,62.8,59.0,6.4,6.36,4.01,3,4,2,5450.291275370204
2749,0.33,Premium,I,VS1,61.6,60.0,4.42,4.45,2.73,3,1,4,-436.9848407168647
2750,0.9,Very Good,F,VS2,64.2,59.0,6.07,6.11,3.91,2,4,3,4852.178219268333
2751,0.74,Ideal,F,VS1,62.3,57.0,5.79,5.77,3.6,4,4,4,4280.14024860981
2752,1.04,Premium,G,I1,62.2,58.0,6.46,6.41,4.0,3,3,0,4346.93936064411
2753,0.51,Ideal,D,VS2,62.4,55.0,5.12,5.14,3.2,4,6,3,2375.1252076342953
2754,0.58,Very Good,H,SI1,63.3,56.0,5.34,5.31,3.37,2,2,2,877.2103069538789
2755,1.02,Very Good,D,SI2,63.4,59.0,6.41,6.37,4.05,2,6,1,5498.996656418176
2756,0.41,Ideal,I,VS2,62.0,57.0,4.74,4.77,2.95,4,1,3,-102.47938244397119
2757,0.43,Ideal,I,VVS2,62.6,57.0,4.79,4.82,3.01,4,1,5,1120.4360092007491
2758,1.13,Ideal,E,VS2,61.4,58.0,6.71,6.74,4.13,4,5,3,7503.233043303471
2759,0.39,Fair,E,SI1,65.6,60.0,4.5,4.56,2.97,0,5,2,-143.2376421239478
2760,1.0,Premium,J,SI2,62.7,58.0,6.32,6.28,3.95,3,0,1,3559.7035016958343
2761,0.56,Good,E,VS2,62.3,63.0,5.22,5.27,3.27,1,5,3,2029.267602727945
2762,1.15,Premium,G,SI1,63.0,59.0,6.68,6.63,4.19,3,3,2,6360.677545775758
2763,0.81,Ideal,H,IF,61.6,58.0,5.98,6.01,3.69,4,2,7,5826.425094256187
2764,1.27,Premium,J,VVS1,60.1,58.0,7.06,6.99,4.22,3,0,6,8550.114364886793
2765,0.73,Ideal,G,VS2,61.6,56.0,5.8,5.83,3.58,4,3,3,3348.9000333244494
2766,0.31,Ideal,G,VVS1,60.8,56.0,4.36,4.39,2.66,4,3,6,1229.1591533568826
2767,0.68,Very Good,G,IF,62.7,56.0,5.56,5.6,3.5,2,3,7,4693.627301910308
2768,0.51,Good,D,VS2,60.1,65.0,5.14,5.17,3.1,1,6,3,1909.7041258093195
2769,1.2,Very Good,I,VS1,63.1,58.0,6.7,6.62,4.2,2,1,4,7052.495135715124
2770,0.4,Very Good,H,VS1,63.4,58.0,4.74,4.66,2.98,2,2,4,342.7417130720896
2771,1.54,Fair,I,SI2,64.6,56.0,7.3,7.26,4.7,0,1,1,8159.001700255436
2772,0.77,Very Good,E,SI2,60.4,58.0,5.91,5.95,3.58,2,5,1,2982.4841550470373
2773,0.44,Very Good,E,SI1,62.2,60.0,4.79,4.86,3.0,2,5,2,606.3890754743306
2774,0.92,Premium,G,SI2,58.4,58.0,6.4,6.34,3.73,3,3,1,3816.097465874238
2775,1.01,Premium,E,SI1,59.5,60.0,6.54,6.46,3.87,3,5,2,5770.073794833206
2776,0.82,Fair,F,SI1,64.9,58.0,5.83,5.79,3.77,0,4,2,3315.3554072950446
2777,0.41,Ideal,G,VS1,61.7,57.0,4.81,4.78,2.96,4,3,4,1060.6741530280688
2778,0.44,Very Good,F,VVS1,62.1,60.0,4.84,4.92,3.03,2,4,6,2380.9605421954657
2779,0.56,Ideal,D,SI2,62.2,55.0,5.29,5.32,3.3,4,6,1,1767.2942109238547
2780,0.26,Very Good,E,VVS2,61.7,61.0,4.08,4.12,2.53,2,5,5,595.5089781385759
2781,0.39,Ideal,G,IF,61.6,56.0,4.69,4.73,2.9,4,3,7,2455.701244113521
2782,0.7,Fair,I,I1,68.6,57.0,5.46,5.34,3.71,0,1,0,254.40046449806323
2783,1.2,Premium,G,SI2,62.6,61.0,6.73,6.68,4.2,3,3,1,6276.43504561135
2784,2.0,Very Good,H,SI2,61.0,57.0,8.02,8.18,4.94,2,2,1,12831.048107646058
2785,0.54,Very Good,I,VS2,62.3,56.0,5.17,5.22,3.24,2,1,3,729.5394869316106
2786,0.54,Ideal,D,VS2,61.1,56.0,5.29,5.25,3.22,4,6,3,2638.7328054632726
2787,1.6,Very Good,I,VS1,62.3,59.0,7.46,7.51,4.66,2,1,4,10567.263106768141
2788,0.37,Ideal,E,VS1,61.4,55.0,4.62,4.66,2.85,4,5,4,1348.7623948487717
2789,1.09,Ideal,G,VVS2,61.8,56.0,6.58,6.62,4.08,4,3,5,7559.368200364233
2790,0.71,Ideal,G,VS1,61.5,56.0,5.74,5.78,3.54,4,3,4,3696.750131317831
2791,1.0,Premium,D,SI1,59.2,62.0,6.54,6.49,3.86,3,6,2,6001.987115019885
2792,0.33,Ideal,E,VS2,61.5,57.0,4.41,4.47,2.73,4,5,3,473.6971011974347
2793,1.2,Very Good,I,VS1,62.6,59.0,6.69,6.73,4.2,2,1,4,7052.495135715124
2794,1.21,Premium,G,VS1,62.7,58.0,6.76,6.85,4.27,3,3,4,7935.069734525778
2795,0.42,Ideal,E,VVS2,62.3,55.0,4.81,4.76,2.98,4,5,5,2311.696887776432
2796,0.31,Good,G,VS1,63.2,56.0,4.28,4.29,2.71,1,3,4,-283.43892156016136
2797,1.01,Premium,D,VVS2,62.4,58.0,6.44,6.39,4.0,3,6,5,7660.621803934313
2798,0.99,Fair,J,I1,73.6,60.0,6.01,5.8,4.35,0,0,0,2482.8247240485
2799,1.07,Premium,H,VS2,60.6,60.0,6.66,6.63,4.03,3,2,3,5861.529928648186
2800,0.92,Premium,F,SI2,61.8,58.0,6.19,6.23,3.84,3,4,1,4135.87998533724
2801,1.04,Very Good,G,VVS2,62.8,54.0,6.39,6.5,4.05,2,3,5,6809.741482765956
2802,0.3,Premium,G,VVS1,62.6,58.0,4.27,4.29,2.68,3,3,6,986.1495934722316
2803,0.62,Very Good,D,VVS2,58.1,63.0,5.59,5.66,3.27,2,6,5,4078.582671549295
2804,0.7,Ideal,F,SI2,62.1,57.0,5.65,5.69,3.52,4,4,1,2357.897961866407
2805,1.0,Premium,G,SI2,60.7,59.0,6.45,6.41,3.9,3,3,1,4519.051060084841
2806,1.03,Ideal,G,SI1,60.8,57.0,6.52,6.47,3.95,4,3,2,5461.387515068178
2807,0.71,Ideal,G,VVS1,61.1,57.0,5.76,5.8,3.53,4,3,6,4743.927124409902
2808,0.3,Ideal,H,VVS1,62.5,53.8,4.31,4.33,2.69,4,2,6,821.5074346175552
2809,0.4,Good,I,VS1,63.8,55.0,4.69,4.65,2.98,1,1,4,-132.18116699923667
2810,0.5,Good,E,VS2,64.1,58.0,5.03,5.01,3.22,1,5,3,1502.0524070699921
2811,0.26,Very Good,E,VVS2,62.9,56.0,4.07,4.1,2.57,2,5,5,595.5089781385759
2812,0.33,Very Good,G,VS2,62.1,56.0,4.41,4.44,2.75,2,3,3,-476.1486589452197
2813,0.4,Ideal,D,VVS2,62.2,55.0,4.74,4.72,2.94,4,6,5,2455.741008686784
2814,0.53,Very Good,E,SI1,63.0,55.0,5.14,5.18,3.25,2,5,2,1397.2118689612598
2815,0.7,Very Good,F,SI1,62.3,57.0,5.65,5.69,3.53,2,4,2,2571.205737195791
2816,0.36,Ideal,E,VS2,61.9,56.0,4.55,4.56,2.82,4,5,3,737.304699026412
2817,0.48,Premium,E,SI2,62.9,60.0,4.93,4.9,3.09,3,5,1,589.4177366419235
2818,0.72,Ideal,D,SI1,60.5,56.0,5.79,5.84,3.52,4,6,2,3696.7898958910955
2819,0.51,Very Good,F,VS2,58.6,58.0,5.22,5.29,3.08,2,4,3,1425.279447491641
2820,0.26,Ideal,G,VS1,62.5,53.0,4.1,4.13,2.57,4,3,4,-257.3638361168132
2821,1.0,Good,F,I1,64.2,59.0,6.26,6.3,4.03,1,4,0,4004.96436178516
2822,0.26,Ideal,F,IF,62.0,56.0,4.07,4.1,2.53,4,4,7,1633.1841729842918
2823,0.32,Ideal,G,VVS1,60.2,56.0,4.45,4.49,2.69,4,3,6,1317.0283526332087
2824,0.79,Premium,G,VS1,61.3,59.0,5.97,5.91,3.64,3,3,4,4244.563364920112
2825,1.07,Ideal,H,VS2,62.1,57.0,6.53,6.49,4.04,4,2,3,6016.670289256512
2826,0.9,Premium,D,SI2,58.1,60.0,6.26,6.24,3.63,3,6,1,4599.706625710594
2827,2.35,Premium,J,VS1,60.7,60.0,8.64,8.6,5.23,3,0,4,16992.810893637878
2828,1.11,Ideal,I,VS1,63.0,56.0,6.61,6.57,4.15,4,1,4,6571.953063444846
2829,0.36,Good,E,VVS1,58.2,56.0,4.68,4.74,2.74,1,5,6,1842.649106839539
2830,0.3,Good,F,VVS1,61.1,61.0,4.29,4.32,2.63,1,4,6,995.6513917185839
2831,0.53,Ideal,G,VS1,61.8,55.0,5.17,5.22,3.21,4,3,4,2115.1045443439743
2832,0.79,Premium,J,SI1,58.8,62.0,6.03,6.01,3.54,3,0,2,2238.038813439036
2833,0.33,Premium,D,SI2,61.6,59.0,4.42,4.41,2.72,3,6,1,-408.8377330399553
2834,1.36,Premium,I,VS1,62.0,59.0,7.1,7.06,4.39,3,1,4,8613.542684744656
2835,1.03,Very Good,H,SI2,60.9,57.0,6.5,6.58,3.98,2,2,1,4307.735777842492
2836,0.42,Premium,G,VVS1,59.8,58.0,4.88,4.85,2.91,3,3,6,2040.5799847881372
2837,0.32,Ideal,H,VVS1,61.6,54.0,4.42,4.45,2.73,4,2,6,997.2458331702064
2838,0.56,Ideal,E,VS1,61.8,56.0,5.28,5.33,3.28,4,5,4,3018.277181098956
2839,0.34,Premium,G,VVS1,59.0,62.0,4.6,4.56,2.7,3,3,6,1337.626390577534
2840,0.5,Very Good,D,VS1,59.8,58.0,5.12,5.14,3.07,2,6,4,2500.563783687354
2841,3.11,Fair,J,I1,65.9,57.0,9.15,9.02,5.98,0,0,0,21111.094970629492
2842,0.56,Ideal,D,VS2,60.9,56.0,5.35,5.32,3.25,4,6,3,2814.471204015923
2843,0.3,Ideal,E,VVS1,60.6,57.0,4.33,4.35,2.63,4,5,6,1780.854993006562
2844,0.37,Ideal,E,VS1,61.6,54.7,4.61,4.63,2.85,4,5,4,1348.7623948487717
2845,0.53,Ideal,G,VS2,61.6,56.0,5.24,5.19,3.21,4,3,3,1591.5160477979407
2846,1.6,Very Good,D,SI2,60.6,58.0,7.55,7.61,4.59,2,6,1,10595.410214445053
2847,0.31,Ideal,D,SI1,62.1,56.0,4.33,4.37,2.7,4,6,2,94.15272556175296
2848,1.54,Very Good,J,VS1,63.5,57.0,7.27,7.37,4.65,2,0,4,9720.265391647188
2849,0.33,Very Good,G,VVS2,62.8,57.0,4.39,4.47,2.78,2,3,5,571.0283341468494
2850,0.31,Good,H,VS2,63.5,57.0,4.32,4.34,2.75,1,2,3,-1126.8099375691982
2851,0.71,Premium,G,SI1,58.5,58.0,5.87,5.82,3.42,3,3,2,2494.4327776174378
2852,1.01,Premium,F,SI2,61.1,57.0,6.48,6.44,3.95,3,4,1,4926.7027788241685
2853,0.3,Ideal,F,VVS1,61.9,58.0,4.26,4.3,2.65,4,4,6,1461.0724735435597
2854,1.31,Ideal,H,VS1,62.5,56.0,6.95,7.03,4.37,4,2,4,8649.119568434357
2855,0.71,Ideal,I,VS2,61.6,57.0,5.7,5.62,3.49,4,1,3,2533.5965958457928
2856,0.41,Ideal,D,SI1,61.6,55.0,4.8,4.78,2.95,4,6,2,972.8447183250073
2857,1.0,Premium,F,VS1,62.6,58.0,6.37,6.4,4.0,3,4,4,6409.599069185946
2858,1.07,Ideal,D,VS1,61.8,57.0,6.55,6.58,4.06,4,6,4,7819.388863654556
2859,0.52,Premium,G,VS1,62.6,59.0,5.08,5.11,3.19,3,3,4,1872.0949844593242
2860,1.05,Ideal,G,VS2,62.8,57.0,6.49,6.45,4.06,4,3,3,6160.714410166864
2861,0.33,Ideal,D,VVS2,61.7,55.0,4.46,4.49,2.76,4,6,5,1840.656613752507
2862,1.5,Very Good,F,SI2,62.3,60.0,7.29,7.34,4.56,2,4,1,9077.153182755792
2863,0.41,Ideal,H,SI2,61.7,56.0,4.8,4.77,2.95,4,2,1,-829.8738560730371
